cohort,scope,outcome_id,adjustment,exposure_model,analysis_family,outcome_coding_status,n,people,parameters,matrix_rank,events,model_status,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,standardized_estimate,standardized_standard_error,standardized_ci_low,standardized_ci_high,extended_loss_1_n,extended_loss_1_events,extended_loss_1_nonevents,extended_loss_2plus_n,extended_loss_2plus_events,extended_loss_2plus_nonevents,work_exit_retirement_n,work_exit_retirement_events,work_exit_retirement_nonevents,work_exit_no_retirement_n,work_exit_no_retirement_events,work_exit_no_retirement_nonevents
share,comparable_22_30_months,incident_diabetes,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,51749,29779,12,12,1510.0,PASS,,,,,alcohol_loss,risk_ratio,1.455065384657527,0.0802726157292947,1.2432381682148588,1.702984454433719,2.979702899392729e-06,,,,,,,5057.0,183.0,4874.0,4806.0,240.0,4566.0,4096.0,111.0,3985.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_diabetes,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,51749,29779,12,12,1510.0,PASS,,,,,activity_loss,risk_ratio,1.7006780289675023,0.0698704702725872,1.4830242378200262,1.9502754469234689,2.9575637778451054e-14,,,,,,,5057.0,183.0,4874.0,4806.0,240.0,4566.0,4096.0,111.0,3985.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_diabetes,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,51749,29779,12,12,1510.0,PASS,,,,,work_loss,risk_ratio,1.375744669023928,0.1046092809968049,1.1207126065025736,1.6888124425174926,0.0022930172533739,,,,,,,5057.0,183.0,4874.0,4806.0,240.0,4566.0,4096.0,111.0,3985.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_diabetes,full,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,29597,20844,15,15,909.0,PASS,7842.0,289.0,7553.0,,any_withdrawal,risk_ratio,1.308925216301347,0.0733937566659413,1.1335533258222787,1.5114288695917433,0.0002444805106471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_diabetes,full,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,29597,20844,16,16,909.0,PASS,,,,,loss_1,risk_ratio,1.263135257489053,0.0761635577879591,1.0879760112068737,1.466494354909593,0.0021618753596424,7068.0,252.0,6816.0,774.0,37.0,737.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_diabetes,full,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,29597,20844,16,16,909.0,PASS,,,,,loss_2plus,risk_ratio,1.8721409217114136,0.1721218703205675,1.3360666841224165,2.6233059115972432,0.0002692192546417,7068.0,252.0,6816.0,774.0,37.0,737.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_diabetes,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,29597,20844,17,17,909.0,PASS,,,,,alcohol_loss,risk_ratio,1.1648734576641353,0.103846805703152,0.9503513335176862,1.4278195068636117,0.1416722198897414,,,,,,,3254.0,111.0,3143.0,2956.0,151.0,2805.0,2437.0,65.0,2372.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_diabetes,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,29597,20844,17,17,909.0,PASS,,,,,activity_loss,risk_ratio,1.465041974673409,0.0898132713246447,1.228572733780125,1.7470255757271982,2.118923666279535e-05,,,,,,,3254.0,111.0,3143.0,2956.0,151.0,2805.0,2437.0,65.0,2372.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_diabetes,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,29597,20844,17,17,909.0,PASS,,,,,work_loss,risk_ratio,1.187517641613392,0.1382186534523918,0.9057078649107982,1.5570121490354072,0.2137097070639577,,,,,,,3254.0,111.0,3143.0,2956.0,151.0,2805.0,2437.0,65.0,2372.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_diabetes,full,extended_score_categorical,enrichment,PASS_BASELINE_FREE_RISK_SET,22760,19812,15,15,756.0,PASS,,,,,extended_loss_1,risk_ratio,1.2799363488811326,0.0830529778452591,1.087660983546909,1.5062019158256492,0.002961348345218,,,,,,,,,,,,,,,,,,,,6337.0,224.0,6113.0,1238.0,51.0,1187.0,,,,,,
share,comparable_22_30_months,incident_diabetes,full,extended_score_categorical,enrichment,PASS_BASELINE_FREE_RISK_SET,22760,19812,15,15,756.0,PASS,,,,,extended_loss_2plus,risk_ratio,1.728546958905392,0.1550127336186729,1.2756575515874784,2.3422231032324072,0.0004146871126742,,,,,,,,,,,,,,,,,,,,6337.0,224.0,6113.0,1238.0,51.0,1187.0,,,,,,
share,comparable_22_30_months,incident_diabetes,full,work_exit_phenotype,enrichment,PASS_BASELINE_FREE_RISK_SET,7853,6155,16,16,193.0,NOT_EVALUABLE_WORK_EXIT_NO_RETIREMENT_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205.0,58.0,2147.0,232.0,7.0,225.0
share,comparable_22_30_months,incident_stroke,basic,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,57656,33234,10,10,1233.0,PASS,14399.0,386.0,14013.0,,any_withdrawal,risk_ratio,1.405483418621594,0.0620916528579647,1.2444378607203577,1.5873702515582164,4.2074061584614953e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,basic,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,57656,33234,11,11,1233.0,PASS,,,,,loss_1,risk_ratio,1.3581519480317192,0.0646868080819774,1.1964287761918109,1.5417354970461128,2.218626490325099e-06,12984.0,339.0,12645.0,1415.0,47.0,1368.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,basic,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,57656,33234,11,11,1233.0,PASS,,,,,loss_2plus,risk_ratio,1.9764754978693304,0.1508932582352236,1.470452027614078,2.656635728549638,6.325314588895351e-06,12984.0,339.0,12645.0,1415.0,47.0,1368.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,57656,33234,12,12,1233.0,PASS,,,,,alcohol_loss,risk_ratio,1.3328260803038254,0.0870316485909477,1.1238077136151643,1.580720027827089,0.0009630108736746,,,,,,,5671.0,154.0,5517.0,5676.0,200.0,5476.0,4521.0,81.0,4440.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,57656,33234,12,12,1233.0,PASS,,,,,activity_loss,risk_ratio,1.442264920175797,0.0774690691743723,1.239091133072337,1.6787531154484203,2.2759427725060724e-06,,,,,,,5671.0,154.0,5517.0,5676.0,200.0,5476.0,4521.0,81.0,4440.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,57656,33234,12,12,1233.0,PASS,,,,,work_loss,risk_ratio,1.2907351451491147,0.1225639196510125,1.0151039973558698,1.641208407476155,0.0373172461926978,,,,,,,5671.0,154.0,5517.0,5676.0,200.0,5476.0,4521.0,81.0,4440.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,full,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,32850,23186,15,15,731.0,PASS,8836.0,243.0,8593.0,,any_withdrawal,risk_ratio,1.3091838206645576,0.0807473171136293,1.117553668653213,1.5336733477465827,0.000848764133166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,full,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,32850,23186,16,16,731.0,PASS,,,,,loss_1,risk_ratio,1.2865459770200736,0.083298753456971,1.0927511787190425,1.5147094628868891,0.0024880726096722,7973.0,216.0,7757.0,863.0,27.0,836.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,full,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,32850,23186,16,16,731.0,PASS,,,,,loss_2plus,risk_ratio,1.583179109900786,0.1995948176431355,1.0706182295853837,2.341129662061625,0.021344314080247,7973.0,216.0,7757.0,863.0,27.0,836.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,32850,23186,17,17,731.0,PASS,,,,,alcohol_loss,risk_ratio,1.2898941856084476,0.1091290675076052,1.0415095450255216,1.5975148936591923,0.0196663929296657,,,,,,,3629.0,101.0,3528.0,3437.0,124.0,3313.0,2667.0,47.0,2620.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,32850,23186,17,17,731.0,PASS,,,,,activity_loss,risk_ratio,1.299373419481156,0.0999894926193799,1.0681266919185448,1.58068447874993,0.0088162918026774,,,,,,,3629.0,101.0,3528.0,3437.0,124.0,3313.0,2667.0,47.0,2620.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,32850,23186,17,17,731.0,PASS,,,,,work_loss,risk_ratio,1.2018304077915236,0.1627791825052462,0.8735450289814215,1.6534881215872146,0.2587215541829359,,,,,,,3629.0,101.0,3528.0,3437.0,124.0,3313.0,2667.0,47.0,2620.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_stroke,full,extended_score_categorical,enrichment,PASS_BASELINE_FREE_RISK_SET,25513,22215,15,15,593.0,PASS,,,,,extended_loss_1,risk_ratio,1.3275218039317098,0.0924587887443332,1.1074920037416935,1.5912657915001391,0.0021823970553967,,,,,,,,,,,,,,,,,,,,7171.0,189.0,6982.0,1406.0,40.0,1366.0,,,,,,
share,comparable_22_30_months,incident_stroke,full,extended_score_categorical,enrichment,PASS_BASELINE_FREE_RISK_SET,25513,22215,15,15,593.0,PASS,,,,,extended_loss_2plus,risk_ratio,1.5413746450479244,0.177069852843336,1.0893967586450202,2.180872834018392,0.0145445544034129,,,,,,,,,,,,,,,,,,,,7171.0,189.0,6982.0,1406.0,40.0,1366.0,,,,,,
share,comparable_22_30_months,incident_stroke,full,work_exit_phenotype,enrichment,PASS_BASELINE_FREE_RISK_SET,8562,6707,16,16,112.0,NOT_EVALUABLE_EPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,basic,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,56094,32910,10,10,4042.0,PASS,13428.0,1297.0,12131.0,,any_withdrawal,risk_ratio,1.654603420771538,0.0324695559343052,1.552586414791181,1.7633237376980986,3.0284113460923236e-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,basic,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,56094,32910,11,11,4042.0,PASS,,,,,loss_1,risk_ratio,1.6030489910011494,0.0334752124780008,1.5012486938957663,1.711752408510821,3.950270517012554e-45,12155.0,1159.0,10996.0,1273.0,138.0,1135.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,basic,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,56094,32910,11,11,4042.0,PASS,,,,,loss_2plus,risk_ratio,2.4384649635011497,0.0842441456353718,2.067320318781745,2.876240959952766,3.659013446842818e-26,12155.0,1159.0,10996.0,1273.0,138.0,1135.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,56094,32910,12,12,4042.0,PASS,,,,,alcohol_loss,risk_ratio,1.3883201131186858,0.0484969113018943,1.2624348350442736,1.526758200095362,1.3306526577641704e-11,,,,,,,5409.0,470.0,4939.0,4867.0,763.0,4104.0,4477.0,203.0,4274.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,56094,32910,12,12,4042.0,PASS,,,,,activity_loss,risk_ratio,1.848535434876826,0.0375334741375731,1.7174307279280183,1.9896483732521608,3.172575373316892e-60,,,,,,,5409.0,470.0,4939.0,4867.0,763.0,4104.0,4477.0,203.0,4274.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,56094,32910,12,12,4042.0,PASS,,,,,work_loss,risk_ratio,1.203992145677793,0.0744486967062578,1.040525692603494,1.393139157599065,0.0126466666025339,,,,,,,5409.0,470.0,4939.0,4867.0,763.0,4104.0,4477.0,203.0,4274.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,full,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,31923,22735,15,15,2368.0,PASS,8204.0,815.0,7389.0,,any_withdrawal,risk_ratio,1.545261179197925,0.0428749912082624,1.4207139194981762,1.6807269072014095,3.3043157213303787e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,full,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,31923,22735,16,16,2368.0,PASS,,,,,loss_1,risk_ratio,1.5264315107710635,0.0436858288686344,1.401173379959996,1.6628871133287972,3.623214436946757e-22,7431.0,738.0,6693.0,773.0,77.0,696.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,full,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,31923,22735,16,16,2368.0,PASS,,,,,loss_2plus,risk_ratio,1.8239082261178607,0.1137476449713866,1.4594217392944164,2.279424190918745,1.2676385351143657e-07,7431.0,738.0,6693.0,773.0,77.0,696.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,31923,22735,17,17,2368.0,PASS,,,,,alcohol_loss,risk_ratio,1.2941634418368726,0.0611858256669103,1.1479095216279454,1.4590514170592508,2.5038956090339908e-05,,,,,,,3466.0,311.0,3155.0,2901.0,467.0,2434.0,2643.0,114.0,2529.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,31923,22735,17,17,2368.0,PASS,,,,,activity_loss,risk_ratio,1.6903470147429234,0.0488078736591262,1.5361390646216952,1.860035393966088,5.606967793267136e-27,,,,,,,3466.0,311.0,3155.0,2901.0,467.0,2434.0,2643.0,114.0,2529.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,31923,22735,17,17,2368.0,PASS,,,,,work_loss,risk_ratio,1.0738197694835176,0.1007145882897579,0.8814607573610518,1.308156815495443,0.4794618622145082,,,,,,,3466.0,311.0,3155.0,2901.0,467.0,2434.0,2643.0,114.0,2529.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,incident_any_adl,full,extended_score_categorical,enrichment,PASS_STRICT_COMPLETE_ITEM_COUNTS,24465,21363,15,15,2106.0,PASS,,,,,extended_loss_1,risk_ratio,1.4609731926913885,0.047356649041631,1.3314724797446231,1.6030693102813922,1.1920438101452069e-15,,,,,,,,,,,,,,,,,,,,6755.0,655.0,6100.0,1287.0,146.0,1141.0,,,,,,
share,comparable_22_30_months,incident_any_adl,full,extended_score_categorical,enrichment,PASS_STRICT_COMPLETE_ITEM_COUNTS,24465,21363,15,15,2106.0,PASS,,,,,extended_loss_2plus,risk_ratio,2.0231639989513592,0.0878390078248606,1.7031872187771593,2.4032546284557337,1.0386270384679146e-15,,,,,,,,,,,,,,,,,,,,6755.0,655.0,6100.0,1287.0,146.0,1141.0,,,,,,
share,comparable_22_30_months,incident_any_adl,full,work_exit_phenotype,enrichment,PASS_STRICT_COMPLETE_ITEM_COUNTS,8459,6661,16,16,279.0,NOT_EVALUABLE_WORK_EXIT_NO_RETIREMENT_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.0,97.0,2308.0,238.0,17.0,221.0
share,comparable_22_30_months,multimorbidity_progression,basic,any_withdrawal,core,PASS_STRICT_COMMON_SIX,61982,35514,11,11,12609.0,PASS,15784.0,3389.0,12395.0,,any_withdrawal,risk_ratio,1.1521387536715009,0.018310401381426,1.1115242523541706,1.1942372871309654,1.0389045614737213e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,basic,score_categorical,core,PASS_STRICT_COMMON_SIX,61982,35514,12,12,12609.0,PASS,,,,,loss_1,risk_ratio,1.136138804485328,0.0189419278038789,1.0947324588397025,1.1791112729273328,1.60302387005178e-11,14215.0,3030.0,11185.0,1569.0,359.0,1210.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,basic,score_categorical,core,PASS_STRICT_COMMON_SIX,61982,35514,12,12,12609.0,PASS,,,,,loss_2plus,risk_ratio,1.3313016990007926,0.0476936057866558,1.2124940480794726,1.4617508568967654,1.9743094321686133e-09,14215.0,3030.0,11185.0,1569.0,359.0,1210.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,basic,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,61982,35514,13,13,12609.0,PASS,,,,,alcohol_loss,risk_ratio,1.1106941857229484,0.0262252733782733,1.055046267149979,1.1692772275582075,6.248943492397333e-05,,,,,,,6175.0,1329.0,4846.0,6476.0,1515.0,4961.0,4760.0,914.0,3846.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,basic,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,61982,35514,13,13,12609.0,PASS,,,,,activity_loss,risk_ratio,1.2043074693725315,0.0243616766970664,1.1481554275537478,1.2632057001869434,2.3288533957317844e-14,,,,,,,6175.0,1329.0,4846.0,6476.0,1515.0,4961.0,4760.0,914.0,3846.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,basic,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,61982,35514,13,13,12609.0,PASS,,,,,work_loss,risk_ratio,1.0758385551208705,0.0326995770711826,1.0090511313940964,1.1470465278458872,0.0253835304320728,,,,,,,6175.0,1329.0,4846.0,6476.0,1515.0,4961.0,4760.0,914.0,3846.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,full,any_withdrawal,core,PASS_STRICT_COMMON_SIX,35275,24773,15,15,7422.0,PASS,9682.0,2136.0,7546.0,,any_withdrawal,risk_ratio,1.1268004371031797,0.023520270814222,1.0760352928336927,1.1799605770478687,3.860455719406823e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,full,score_categorical,core,PASS_STRICT_COMMON_SIX,35275,24773,16,16,7422.0,PASS,,,,,loss_1,risk_ratio,1.1138320466313218,0.0242687480064489,1.062091940508587,1.1680926865039971,8.904831067699806e-06,8718.0,1909.0,6809.0,964.0,227.0,737.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,full,score_categorical,core,PASS_STRICT_COMMON_SIX,35275,24773,16,16,7422.0,PASS,,,,,loss_2plus,risk_ratio,1.2746530269563103,0.0600913349085196,1.133031918877728,1.4339757883769024,5.3812603026376107e-05,8718.0,1909.0,6809.0,964.0,227.0,737.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,full,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,35275,24773,17,17,7422.0,PASS,,,,,alcohol_loss,risk_ratio,1.069559936049162,0.032844672136928,1.0028770454585885,1.1406766781449127,0.0406155186848758,,,,,,,3960.0,861.0,3099.0,3920.0,960.0,2960.0,2803.0,550.0,2253.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,full,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,35275,24773,17,17,7422.0,PASS,,,,,activity_loss,risk_ratio,1.1986847497662143,0.0306996395785745,1.1286866791019727,1.2730239099351308,3.5660204394364327e-09,,,,,,,3960.0,861.0,3099.0,3920.0,960.0,2960.0,2803.0,550.0,2253.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,full,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,35275,24773,17,17,7422.0,PASS,,,,,work_loss,risk_ratio,1.052129435321685,0.0427874396842744,0.967494347331403,1.1441682855550028,0.2349746336737783,,,,,,,3960.0,861.0,3099.0,3920.0,960.0,2960.0,2803.0,550.0,2253.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,multimorbidity_progression,full,extended_score_categorical,enrichment,PASS_STRICT_COMMON_SIX,27713,24049,15,15,5726.0,PASS,,,,,extended_loss_1,risk_ratio,1.1391035026573526,0.0268533849506549,1.0807009782066108,1.200662177542861,1.2340041587077113e-06,,,,,,,,,,,,,,,,,,,,7771.0,1674.0,6097.0,1556.0,343.0,1213.0,,,,,,
share,comparable_22_30_months,multimorbidity_progression,full,extended_score_categorical,enrichment,PASS_STRICT_COMMON_SIX,27713,24049,15,15,5726.0,PASS,,,,,extended_loss_2plus,risk_ratio,1.246668329279067,0.0516333802558616,1.1266798148029844,1.3794353132164976,1.9547088456202e-05,,,,,,,,,,,,,,,,,,,,7771.0,1674.0,6097.0,1556.0,343.0,1213.0,,,,,,
share,comparable_22_30_months,multimorbidity_progression,full,work_exit_phenotype,enrichment,PASS_STRICT_COMMON_SIX,8865,6937,16,16,1631.0,PASS,,,,,work_exit_retirement,risk_ratio,1.0386794510169663,0.0514969237369243,0.9389604047298616,1.148988814150574,0.4611587820064609,,,,,,,,,,,,,,,,,,,,,,,,,,2542.0,500.0,2042.0,261.0,50.0,211.0
share,comparable_22_30_months,multimorbidity_progression,full,work_exit_phenotype,enrichment,PASS_STRICT_COMMON_SIX,8865,6937,16,16,1631.0,PASS,,,,,work_exit_no_retirement,risk_ratio,1.0463567699567844,0.1310881080254272,0.8092773558614959,1.352889070853696,0.7295840731684358,,,,,,,,,,,,,,,,,,,,,,,,,,2542.0,500.0,2042.0,261.0,50.0,211.0
share,comparable_22_30_months,mortality,basic,any_withdrawal,core,PASS_SOURCE_STATUS,75177,43617,10,10,3354.0,PASS,19840.0,1509.0,18331.0,,any_withdrawal,risk_ratio,2.1138157681835263,0.0338513188515101,1.9781209311495829,2.2588189788905435,2.463899175245495e-108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,mortality,basic,score_categorical,core,PASS_SOURCE_STATUS,75177,43617,11,11,3354.0,PASS,,,,,loss_1,risk_ratio,1.984895751067146,0.0350446162176342,1.8531376116025704,2.126021898178037,3.217547888752557e-85,17791.0,1284.0,16507.0,2049.0,225.0,1824.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,mortality,basic,score_categorical,core,PASS_SOURCE_STATUS,75177,43617,11,11,3354.0,PASS,,,,,loss_2plus,risk_ratio,3.900566396859487,0.071918191570805,3.387745673920561,4.4910154659579575,6.96902860815694e-80,17791.0,1284.0,16507.0,2049.0,225.0,1824.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,mortality,basic,mutually_adjusted_components,core,PASS_SOURCE_STATUS,75177,43617,12,12,3354.0,PASS,,,,,alcohol_loss,risk_ratio,1.9593226407516533,0.0448922211224917,1.7942940998778272,2.139529529090814,9.551813161112789e-51,,,,,,,7768.0,617.0,7151.0,8575.0,966.0,7609.0,5619.0,158.0,5461.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,mortality,basic,mutually_adjusted_components,core,PASS_SOURCE_STATUS,75177,43617,12,12,3354.0,PASS,,,,,activity_loss,risk_ratio,2.055676716359644,0.0370312940426518,1.9117615480336991,2.210425649856557,2.4282159159044878e-84,,,,,,,7768.0,617.0,7151.0,8575.0,966.0,7609.0,5619.0,158.0,5461.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,mortality,basic,mutually_adjusted_components,core,PASS_SOURCE_STATUS,75177,43617,12,12,3354.0,PASS,,,,,work_loss,risk_ratio,1.6096713843495718,0.0845120134023867,1.3639563351206665,1.8996516962287089,1.7741927870324452e-08,,,,,,,7768.0,617.0,7151.0,8575.0,966.0,7609.0,5619.0,158.0,5461.0,,,,,,,,,,,,,,,,
share,comparable_22_30_months,mortality,full,any_withdrawal,core,PASS_SOURCE_STATUS,43677,30506,15,15,1917.0,PASS,12361.0,934.0,11427.0,,any_withdrawal,risk_ratio,2.00257772059336,0.0456239182804689,1.831277799579667,2.1899012416015653,2.571339535495471e-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,mortality,full,score_categorical,core,PASS_SOURCE_STATUS,43677,30506,16,16,1917.0,PASS,,,,,loss_1,risk_ratio,1.896337805848491,0.0470528366672738,1.72927576924657,2.079539387437931,3.997385746430289e-42,11085.0,794.0,10291.0,1276.0,140.0,1136.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,mortality,full,score_categorical,core,PASS_SOURCE_STATUS,43677,30506,16,16,1917.0,PASS,,,,,loss_2plus,risk_ratio,3.4691392287523586,0.0942000895104948,2.884286972578257,4.1725830691911066,8.216547716664523e-40,11085.0,794.0,10291.0,1276.0,140.0,1136.0,,,,,,,,,,,,,,,,,,,,,,,,,
share,comparable_22_30_months,mortality,full,mutually_adjusted_components,core,PASS_SOURCE_STATUS,43677,30506,17,17,1917.0,PASS,,,,,alcohol_loss,risk_ratio,1.7468362365036785,0.0583128125771915,1.5581750152693603,1.9583402424372955,1.1138163288060713e-21,,,,,,,4991.0,371.0,4620.0,5315.0,613.0,4702.0,3379.0,94.0,3285.0,,,,,,,,,,,,,,,,
